unit	class	families	line
brahmandapurana_khanda-1_u	ppl	kirfel,sivapurana	mukhāddevānajanayat pitṝṃścaivātha vakṣasaḥ
brahmandapurana_khanda-1_u	ppl	agnipurana,brahmapurana,harivamsa,kirfel,lingapurana,markandeyapurana,matsyapurana,sivapurana,vayu,vayupurana	vidyuto 'śanimeghāṃśca lohitendradhanūṃṣi ca
brahmandapurana_khanda-1_u	ppl	agnipurana,brahmapurana,harivamsa,kirfel,sivapurana	ṛco yajūṃṣi sāmāni nirmame yajñasiddhaye
brahmandapurana_khanda-1_u	vayubd	skandamahapurana,vayupurana	brahmaṇastu prajāsargaṃ devārṣipitṛmānavam
brahmandapurana_khanda-1_u	vayubd	mahabharata,vayu,vayupurana,visnupurana	punaḥ sṛjati bhūtāni carāṇi sthāvarāṇi ca
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,lingapurana,mahabharata,markandeyapurana,padmapurana,vayupurana,visnupurana	yakṣānpiśācān gandharvānsarvaśo 'psarasastathā
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,lingapurana,mahabharata,markandeyapurana,sivapurana,vayu,vayupurana,visnupurana	narakinnararakṣāṃsi vayaḥ paśumṛgoragān
brahmandapurana_khanda-1_u	other	sivapurana	teṣāṃ te yānti karmāṇi prāk sṛṣṭāni svayaṃbhuvā
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,lingapurana,mahabharata,markandeyapurana,padmapurana,sivapurana,vayu,vayupurana,visnudharma,visnupurana	tānyeva pratipadyante sṛjyamānāḥ punaḥ punaḥ
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,kirfel,kurmapurana,lingapurana,mahabharata,markandeyapurana,padmapurana,sivapurana,vayu,vayupurana,visnupurana	hiṃsrāhiṃsre mṛdukrūre dharmādharmauṃ kṛtākṛte
brahmandapurana_khanda-1_u	ppl	kirfel	teṣāmeva pṛthak sūtamavibhaktaṃ trayaṃ viduḥ
brahmandapurana_khanda-1_u	ppl	kirfel,lingapurana,mahabharata,vayu,vayupurana	karma svaviṣayaṃ prāhuḥ sattvasthāḥ samadarśinaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,lingapurana,markandeyapurana,padmapurana,vayu,vayupurana,visnupurana	nāmātmapañcabhūtānāṃ kṛtānāṃ ca prapañcatām
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,markandeyapurana,sivapurana,vayu,vayupurana	ārṣāṇi caiva nāmāni yāśca deveṣu sṛṣṭayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	ityevaṃ kāraṇādbhūto lokasargaḥ svayaṃbhuvaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,sivapurana	mahadādyā viśeṣāntā vikārāḥ prākṛtāḥ svayam
brahmandapurana_khanda-1_u	ppl	kirfel,nrsimhapurana,sivapurana,vayu,vayupurana	mahābhūtaprakāśaśca viśeṣaiḥ patravāṃstu saḥ
brahmandapurana_khanda-1_u	ppl	kirfel,mahabharata,nrsimhapurana,sivapurana,vayu,vayupurana	ājīvaḥ sarvabhūtānāṃ brahmavṛkṣaḥ sanātanaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,mahabharata,sivapurana,vayu,vayupurana	avyaktaṃ kāraṇaṃ yatra nityaṃ sadasadātmakam
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,kirfel,kurmapurana,lingapurana,sivapurana,vayu,vayupurana	pradhānaṃ prakṛtiṃmāyāṃ caivāhustattvacintakāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,lingapurana	abuddhipūrvakāḥ sargā brahmaṇaḥ prākṛtāstrayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	sukhyādayastu ṣaṭ sargā vaikṛtā buddhipūrvakāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,lingapurana,vayu,vayupurana	ityete prākṛtāścaiva vaikṛtāśca nava smṛtāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	sargāḥ parasparotpannāḥ kāraṇaṃ tu budhaiḥ smṛtam
brahmandapurana_khanda-1_u	ppl	kirfel,sivapurana	diśaḥ śrotre viddhi pādau kṣitiṃ ca so 'cintyātmā sarvabhūtapraṇetā
brahmandapurana_khanda-1_u	ppl	kirfel,sivapurana,vayu,vayupurana	vaktrādyasya brāhmaṇāḥ saṃprasūtā vakṣasaścaiva kṣatriyāḥ pūrvabhāge
brahmandapurana_khanda-1_u	ppl	kirfel,sivapurana,vayu,vayupurana	vaiśyā ūrubhyāṃ yasya padbhyāṃ ca śūdrāḥsarvevarṇā gātrataḥ saṃprasūtāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,mahabharata,vayu,vayupurana	nārāyaṇātparovyaktādaṇḍamavyaktasaṃjñitam
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	aṇḍajastu svayaṃ brahmā lokāstena kṛtāḥ svayam
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	ādhipatyaṃ vinā te vai aiśvaryeṇa tu tatsamāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	bhavanti brahmaṇā tulyā rūpeṇa viṣayeṇa ca
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tatra te hyavatiṣṭhante prītiyuktāḥ svasaṃyutāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,lingapurana	avaśyaṃbhāvinārthena prākṛtaṃ tanute svayam
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	nānātvanābhisaṃbadhyāstadā tatkālabhāvitāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tatkālabhāvite teṣāṃ tathā jñānaṃ pravarttate
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	pratyāhāraistu bhedānāṃ teṣāṃ hi na tu śuṣmiṇām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	taiśva sārdhaṃ pravartante kāryāṇi kāraṇāni ca
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	nānātvadarśināṃ teṣāṃ brahmalokanivāsinām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	vinivṛttavikārāṇāṃ svena dharmeṇa tiṣṭhatām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tulyalakṣaṇa siddhāstu śubhātmāno nirañjanāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,vayu,vayupurana	prākṛte karaṇopetāḥ svātmanyeva vyavasthitāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	prasthāpayitvā cātmānaṃ prakṛtistveṣa tattavataḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	pravartate punaḥ sargasteṣāṃ sākāraṇātmanām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	saṃyogaḥ prakṛtirjñeyā yaktānāṃ tattvadarśinām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tatropavargiṇī teṣāmapunarbhāragāminām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	abhāvataḥ punaḥ satyaṃ śāntānāmarciṣāmiva
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	gandharvādyāḥ piśācāścamānuṣā brahmaṇādayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,markandeyapurana,matsyapurana,padmapurana,sivapurana,vayu,vayupurana	paśavaḥ pakṣiṇaścaiva sthāvarāḥ sasarīsṛpāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tiṣṭhatsuteṣu tatkālaṃ pṛthivītalavasiṣu
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	sahasraṃyattu raśmīnāṃ sūryasyeha vinaśyati
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	krameṇa śatamānāste trīṃllokānpradahantyuta
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	jaṅgamānsthāvarāṃścaiva nadīḥ sarvāśca parvatān
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tadā te vivaśāḥ sarve nirdagdhāḥ sūryaraśmibhiḥ
brahmandapurana_khanda-1_u	ppl	kirfel,mahabharata,vayu,vayupurana	jaṅgamāḥ sthāvarāścaiva dharmādharmādikāstu vai
brahmandapurana_khanda-1_u	ppl	kirfel	dagdhadehāstadā te tu dhūtapāpā yugātyaye
brahmandapurana_khanda-1_u	ppl	kirfel,vayupurana	khyātātapā vinirmuktāḥ śubhayā cātibandhayā
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,brahmapurana,garudapurana,kirfel,lingapurana,markandeyapurana,padmapurana,vayu,vayupurana	uṣitvā rajanīṃ te ca brahmaṇo 'vyaktajanmanaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	punaḥ sarge bhavantīha mānasyo brahmaṇaḥ prajāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	vṛṣṭyā kṣitau plāvitāyāṃ vijaneṣvarṇaveṣu vā
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	samudrāścaiva meghāśca āpaścaivātha pārthivāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	saṃchādyemāṃ sthitāṃ bhūmimarṇavākhyaṃ tadābhavata
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	ābhāti yasmāccābhāsādbhāśabdaḥ kāntidīptiṣu
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	sa sarvaḥ samanuprāptā māsāṃ bhābhyo vibhāvyate
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tadantastanute yasmātsarvāṃ pṛthvīṃ samatataḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	dhātustanoti vistāraṃ tatopatanavaḥ smṛtāḥ
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,kirfel,vayu,vayupurana	ekārṇave bhavantyāpo na śīrṇāstena tā narāḥ
brahmandapurana_khanda-1_u	ppl	kirfel	tāvatkālaṃ rajanyāṃ ca vartantyāṃ salilātmanaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	praśāntavāte 'ndhakāre nirāloke samantataḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	yenaivādhiṣṭhitaṃ hīdaṃ brahmaṇaḥ puruṣaḥ prabhuḥ
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,devibhagavatapurana,harivamsa,kirfel,kurmapurana,lingapurana,mahabharata,padmapurana,saurapurana,sivapurana,skandamahapurana,vayu,vayupurana,visnupurana	tadā bhavati sa brahmā sahasrākṣaḥ sahasrapāt
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,lingapurana,vayu,vayupurana	sahasraśīrṣā puruṣo rukmavarṇo hyatīndriyaḥ
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,kirfel,kurmapurana,lingapurana,sivapurana,vayu,vayupurana	brahmā nārāyaṇā khyastu suṣvāpa salile tadā
brahmandapurana_khanda-1_u	ppl	kirfel,mahabharata,naradapurana,padmapurana,vayu,vayupurana	anenādyena pādena purāṇaṃ parikīrtitam
brahmandapurana_khanda-1_u	other	naradapurana	iti śrībrahmāṇḍe mahāpurāṇe vāyuprokte pūrvabhāge prathame prakriyāpāde lokakalpanaṃ nāma pañcamo 'dhyāyaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	śrutvā tu saṃhṛṣṭamanāḥ kāpeyaḥ saṃśayāyati
brahmandapurana_khanda-1_u	ppl	kirfel	kāpeyenaivamuktastu sūtaḥ pravadatāṃ varaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,mahabharata,vayu,vayupurana	atra vai varṇayiṣyāmi yāthātathyena suvratāḥ
brahmandapurana_khanda-1_u	ppl	kirfel	kalpaṃ bhūtaṃ bhaviṣyaṃ ca pratisaṃdhiśca yastayoḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	manvantarāṇi kalpeṣu yāni yāni ca suvratāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,sivapurana,vayu,vayupurana	yaścāyaṃ vartate kalpo vārāhaḥ sāṃprataḥ śubhaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	asmātkalpāttu yaḥ pūrvaḥ kalpo 'tītaḥ sanātanaḥ
brahmandapurana_khanda-1_u	ppl	kirfel	pratyāgate pūrvakalpe pratisaṃdhiṃ vinānaghāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	vyucchidyante prajāḥ sarvāḥ kalpānte sarvaśastadā
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	uktā ye prakriyārthena pūrvakalpāḥ samāsataḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	teṣāṃ parārddhakalpānāṃ pūrve yasmāttu yaḥ paraḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	kalpāstvanye bhaviṣyā ye hyaparārddhaguṇīkṛtāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,lingapurana,vayu,vayupurana	prathamaḥ sāṃpratasteṣāṃ kalpoṃ yo vartate dvijāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	eṣa saṃsthitakālastu pratyāhārastataḥ smṛtaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	asmātkalpāttataḥ pūrvaṃ kalpo 'tītaḥ purātanaḥ
brahmandapurana_khanda-1_u	ppl	kirfel	tasminkāle tadā devā āsanvaimānikāstu ye
brahmandapurana_khanda-1_u	ppl	kirfel	nakṣatragrahatārāśca candrasūryādayastu te
brahmandapurana_khanda-1_u	ppl	kirfel,padmapurana,sivadharmottara,vayu,vayupurana	aṣṭāviṃśatirevaitāḥ koṭyastu sukṛtātma nām
brahmandapurana_khanda-1_u	ppl	kirfel,lingapurana,vayu,vayupurana	trīṇi koṭiśatānyāsan koṭyo dvinavatistathā
brahmandapurana_khanda-1_u	ppl	kirfel	athādhikāsapta tiśca sahasrāṇāṃ purā smṛtā
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	ekaikasmiṃstu kalpe vai devā vaimānikāḥ smṛtāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	devāśca pitaraścaiva ṛṣayo 'mṛtapāstathā
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	varṇāśramātiriktāśca tasminkāle tu khe surāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tulyaniṣṭhābhavansarve prāpte hyābhūtasaṃplave
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tataste 'vaśyabhāvitvādū buddhyāḥ paryā yamātmanaḥ
brahmandapurana_khanda-1_u	ppl	kirfel	trailokyavāsino devā iha tānābhimāninaḥ
brahmandapurana_khanda-1_u	ppl	kirfel	sthitikāle tadā pūrṇe āsanne paścimottare
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tadotsukā viṣādeṃna tyaktasthānāni bhāgaśaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	viśuddhibahulāḥ sarve mānasīṃ siddhimāsthitāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	taiḥ kalpavāsibhiḥ sārddhaṃ mahānāsāditastadā
brahmandapurana_khanda-1_u	ppl	bhagavatapurana,bhavisyapurana,brahmapurana,devibhagavatapurana,kirfel,lingapurana,mahabharata,ramayana,sivapurana,skandamahapurana,vayu,vayupurana	brāhmaṇaiḥ kṣatriyairvaiśyaistadbhavaiścāparairjanaiḥ
brahmandapurana_khanda-1_u	ppl	kirfel	gatvā tu te mahārlokaṃ devasaṃghāścaturddaśa
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	evaṃ devayugānāṃ tu sahasrāṇi parasparam
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	viśuddhibahulāḥ sarve mānasīṃ siddhimāsthitāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	taiḥ kalpavāsibhiḥ sārddhaṃ jana āsāditastu vai
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	ādhipatyaṃ vimāne vai aiśvaryeṇa tu tatsamāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	bhavanti brahmaṇā tulyā rūpeṇa viṣayeṇa ca
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tatra te hyavatiṣṭhanta prītiyuktāśca saṃyamān
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	ānandaṃ brahmaṇaḥ prāpya mucyante brahmaṇā saha
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	mānārcanābhiḥ saṃbaddhāstadā tatkālabhāvitāḥ
brahmandapurana_khanda-1_u	ppl	kirfel	tathātu bhāvite sevāṃ tathānandaḥ pravartate
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	pratyāhāraistu bhodānāṃ yeṣāṃ bhinnāni śuṣmiṇām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	taiḥ sārddha varddhate teṣāṃ kāryāṇi karaṇāni ca
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	nānā tvadarśināṃ teṣāṃ brahmalokanivāsinām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	vinivṛttādhikāraṇāṃ svena dharmeṇa tiṣṭhatām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	te tulyalakṣaṇāḥ siddhāḥ śuddhātmāno nirañjanāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,vayu,vayupurana	prākṛte karaṇopetāḥ svātmanyeva vyavasthitāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	prakhyāpayitvā cātmānaṃ prakṛtistveṣa tattvataḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	pravartite punaḥ sarge teṣāṃ sākāraṇātmanām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	saṃyoge prakṛtirjñaiyā muktānāṃ tattvadarśinām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tatropavargiṇāṃ teṣāṃ na punarmārgagāminām
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	abhāvaḥ punarutpannaḥ śāntānāmarciṣāmiva
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	etaiḥ sārdhaṃ maharlokastadānāsāditastu vai
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	gandharvādyāḥ piśācāśca mānuṣā brāhmaṇādayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,markandeyapurana,matsyapurana,padmapurana,sivapurana,vayu,vayupurana	paśavaḥ pakṣiṇascaiva sthāvarāśca sarīsṛpāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tiṣṭhatsu teṣu tatkālaṃ pṛthivītalavāsiṣu
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	sahasraṃ yattu raśmīnāṃ svayameva vibhāvyate
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	krameṇottiṣṭamānāste trīṃllokānpradahantyuta
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	jaṅgamāḥ sthāvarāścaivanadyaḥ sarve ca parvatāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	śuṣkāḥ pūrvamanāvṛṣṭyā sūryyaiste ca pradhūpitāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tadā tu vivaśāḥ sarve nirdagdhāḥ sūryaraśmi bhiḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	jaṅgamāḥ sthāvarāścaiva dharmādharmātmakāstu vai
brahmandapurana_khanda-1_u	ppl	kirfel	dagdhadehāstadā te tu dhūtapāpāyugāntare
brahmandapurana_khanda-1_u	ppl	kirfel,vayupurana	khyātātapā vinirmuktāḥ śubhaya cātibandhayā
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,garudapurana,kirfel,lingapurana,markandeyapurana,padmapurana,vamanapurana,vayu,vayupurana	uṣitvā rajanīṃ tatra brahmaṇo 'vyaktajanmanaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,skandamahapurana,vayu,vayupurana	punaḥ sarge bhavantīha mānasā brahmaṇaḥ sutāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,sivapurana,vayu,vayupurana	vṛṣṭyā kṣitau plāvitāyāṃ vijaneṣvarṇaveṣu ca
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	sāmudrāścaiva meghāśca āpaḥ sarvāśca pārthivāḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	saṃchādyemāṃ sthitāṃ bhamimarṇavākhyaṃ tadābhavat
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	ābhāti yasmāt svābhāso bhāśabdo vyāptidīptiṣu
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	sarvataḥ samanuprāptyā tāsāṃ cāmbho vibhāvyate
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	tadantastanute yasmātsarvāṃ pṛthvīṃ samanta tataḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	dhātustanoti vistāre nacaitāstanavaḥ smṛtāḥ
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,kirfel,vayu,vayupurana	ekārṇave bhavatyāpo na śīghrāstena te narāḥ
brahmandapurana_khanda-1_u	ppl	kirfel	tāvatkāle rajanyāṃ ca vartantyāṃ salilātmanā
brahmandapurana_khanda-1_u	ppl	kirfel	tatastu salile tāsminnaṣṭāgnau pṛthavītale
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	praśāntavāte 'ndhakāre nirāloke samantataḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	etenādhiṣṭhitaṃ hīdaṃ brahmā sa puruṣaḥ prabhuḥ
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,brahmapurana,devibhagavatapurana,harivamsa,kirfel,kurmapurana,lingapurana,mahabharata,matsyapurana,naradapurana,padmapurana,sivadharmasastra,sivapurana,skandamahapurana,vamanapurana,vayu,vayupurana	ekārṇave tadā tasminnaṣṭe sthāvarajaṅgame
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,devibhagavatapurana,harivamsa,kirfel,kurmapurana,lingapurana,mahabharata,padmapurana,saurapurana,sivapurana,skandamahapurana,vayu,vayupurana,visnupurana	tadā bhavati sa brahmā sahasrākṣaḥ sahasrapāt
brahmandapurana_khanda-1_u	ppl	kirfel,kurmapurana,lingapurana,vayu,vayupurana	sahasraśīrṣā puruṣo rukmavarṇo jitendriyaḥ
brahmandapurana_khanda-1_u	ppl	agnipurana,kirfel,kurmapurana,lingapurana,markandeyapurana,matsyapurana,nrsimhapurana,sivapurana,vamanapurana,vayu,vayupurana,visnupurana	imaṃ codāharantyatrar ślokaṃ nārāyaṇaṃ prati
brahmandapurana_khanda-1_u	ppl	kirfel,markandeyapurana,vamanapurana,vayu,vayupurana	āpo nārāstattanava ityarthā nanuśuśruma
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,kirfel,kurmapurana,padmapurana,sivapurana,vayu,vayupurana	āpūryamāṇāstatrāste tena nārāyaṇaḥ smṛtaḥ
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,kirfel,vayu,vayupurana	sahasraśīrṣā sumanāḥ sahasrapāt sahasracakṣurvadanaḥ sahasrakṛt
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,brahmapurana,devibhagavatapurana,harivamsa,kirfel,kurmapurana,lingapurana,mahabharata,matsyapurana,naradapurana,padmapurana,sivadharmasastra,sivapurana,skandamahapurana,vamanapurana,vayu,vayupurana	ekārṇave tadā tasminnaṣṭe sthāvarajaṅgame
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	brahmāṃ nārāyaṇākhyastu sa cakāśe bhave svayam
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	paśyanti taṃ maharloke kālaṃ suptaṃ maharṣayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel	bhṛgvādayo yathoddiṣṭāstasmin kāle maharṣayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel	satyādayastathā tvaṣṭau kalpe līne maharṣayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,matsyapurana,vayu,vayupurana	yasmādṛṣatisattvena mahattasmānmaharṣayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	maharlokasthitairdṛṣṭaḥ kālaḥ suptastadā ca taiḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	sattvādyāḥ sapta ye tvāsankalpe 'tīte maharṣayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel,vayu,vayupurana	dṛṣṭavantastadānītāḥ kālaṃ suptaṃ maharṣayaḥ
brahmandapurana_khanda-1_u	ppl	kirfel	kalpasyādau subahulā yasmātsaṃsthāścaturddaśa
brahmandapurana_khanda-1_u	ppl	brahmapurana,harivamsa,kirfel,matsyapurana,sivapurana,vayu,vayupurana	sa sraṣṭā sarvabhūtānāṃ kalpādiṣu punaḥ punaḥ
brahmandapurana_khanda-1_u	ppl	kirfel	sāṃprataṃ saṃpravakṣyāmi kalpametaṃ nibodhata
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,kirfel,vayu,vayupurana	tulyaṃ yugasahasraṃ vai naiśaṃ kālamupāsya saḥ
brahmandapurana_khanda-1_u	ppl	kirfel	śarvaryaṃte prakurute brahmā tūtsargakāraṇāt
brahmandapurana_khanda-1_u	ppl	bhavisyapurana,brahmapurana,devibhagavatapurana,harivamsa,kirfel,kurmapurana,lingapurana,mahabharata,matsyapurana,naradapurana,padmapurana,sivapurana,skandamahapurana,vamanapurana,vayu,vayupurana,visnupurana	andhakārārṇave tasminnaṣṭe sthāvarajaṃgame
